job_title,experience_years,salary_mid,source_name
front end engineer,4.0,74000.0,Teammate_developers_2025
back end engineer,2.5,16000.0,Teammate_developers_2025
software testing engineer,7.0,88000.0,Teammate_developers_2025
back end engineer,6.0,140000.0,Teammate_developers_2025
front end engineer,1.5,40000.0,Teammate_developers_2025
full stack engineer,4.0,60000.0,Teammate_developers_2025
back end engineer,6.0,35000.0,Teammate_developers_2025
front end engineer,6.0,160000.0,Teammate_developers_2025
front end engineer,4.0,68000.0,Teammate_developers_2025
back end engineer,1.5,10000.0,Teammate_developers_2025
front end engineer,2.5,45000.0,Teammate_developers_2025
full stack engineer,4.0,10000.0,Teammate_developers_2025
front end engineer,1.5,30000.0,Teammate_developers_2025
full stack engineer,4.0,40000.0,Teammate_developers_2025
front end engineer,6.0,56000.0,Teammate_developers_2025
full stack engineer,2.5,40000.0,Teammate_developers_2025
full stack engineer,2.5,35000.0,Teammate_developers_2025
software testing engineer,4.0,75000.0,Teammate_developers_2025
back end engineer,1.5,50000.0,Teammate_developers_2025
full stack engineer,2.5,23000.0,Teammate_developers_2025
full stack engineer,1.5,45000.0,Teammate_developers_2025
back end engineer,6.0,155000.0,Teammate_developers_2025
full stack engineer,2.5,25000.0,Teammate_developers_2025
full stack engineer,0.5,14300.0,Teammate_developers_2025
software testing engineer,0.5,4000.0,Teammate_developers_2025
full stack engineer,4.0,119625.0,Teammate_developers_2025
full stack engineer,4.0,27500.0,Teammate_developers_2025
full stack engineer,2.5,30000.0,Teammate_developers_2025
front end engineer,1.5,7500.0,Teammate_developers_2025
front end engineer,0.5,17700.0,Teammate_developers_2025
front end engineer,2.5,585000.0,Teammate_developers_2025
front end engineer,6.0,45000.0,Teammate_developers_2025
full stack engineer,0.5,10500.0,Teammate_developers_2025
front end engineer,7.0,60000.0,Teammate_developers_2025
front end engineer,7.0,100000.0,Teammate_developers_2025
back end engineer,2.5,22000.0,Teammate_developers_2025
back end engineer,1.5,25000.0,Teammate_developers_2025
front end engineer,2.5,38000.0,Teammate_developers_2025
software testing engineer,4.0,22500.0,Teammate_developers_2025
front end engineer,4.0,28500.0,Teammate_developers_2025
software testing engineer,1.5,10000.0,Teammate_developers_2025
front end engineer,2.5,40250.0,Teammate_developers_2025
full stack engineer,0.5,15000.0,Teammate_developers_2025
front end engineer,4.0,46000.0,Teammate_developers_2025
back end engineer,7.0,25000.0,Teammate_developers_2025
back end engineer,6.0,120000.0,Teammate_developers_2025
software testing engineer,0.5,8000.0,Teammate_developers_2025
software testing engineer,4.0,50000.0,Teammate_developers_2025
full stack engineer,2.5,50000.0,Teammate_developers_2025
full stack engineer,1.5,23000.0,Teammate_developers_2025
front end engineer,0.5,8000.0,Teammate_developers_2025
back end engineer,4.0,38000.0,Teammate_developers_2025
software testing engineer,1.5,40000.0,Teammate_developers_2025
front end engineer,4.0,70500.0,Teammate_developers_2025
front end engineer,0.5,10000.0,Teammate_developers_2025
software testing engineer,4.0,60000.0,Teammate_developers_2025
back end engineer,0.5,18000.0,Teammate_developers_2025
full stack engineer,1.5,15000.0,Teammate_developers_2025
front end engineer,6.0,234000.0,Teammate_developers_2025
full stack engineer,1.5,36000.0,Teammate_developers_2025
full stack engineer,4.0,28000.0,Teammate_developers_2025
back end engineer,6.0,273000.0,Teammate_developers_2025
back end engineer,2.5,26000.0,Teammate_developers_2025
back end engineer,1.5,35000.0,Teammate_developers_2025
full stack engineer,0.5,16000.0,Teammate_developers_2025
full stack engineer,1.5,14000.0,Teammate_developers_2025
full stack engineer,1.5,12000.0,Teammate_developers_2025
front end engineer,4.0,47500.0,Teammate_developers_2025
back end engineer,6.0,32500.0,Teammate_developers_2025
full stack engineer,1.5,30000.0,Teammate_developers_2025
full stack engineer,0.5,11070.0,Teammate_developers_2025
software testing engineer,4.0,100000.0,Teammate_developers_2025
back end engineer,14.0,51350.0,Teammate_developers_2025
front end engineer,1.5,12000.0,Teammate_developers_2025
full stack engineer,2.5,22000.0,Teammate_developers_2025
full stack engineer,0.5,20500.0,Teammate_developers_2025
front end engineer,2.5,53000.0,Teammate_developers_2025
full stack engineer,20.0,30000.0,Teammate_developers_2025
front end engineer,4.0,80000.0,Teammate_developers_2025
front end engineer,6.0,63000.0,Teammate_developers_2025
back end engineer,0.5,7000.0,Teammate_developers_2025
back end engineer,6.0,50000.0,Teammate_developers_2025
back end engineer,6.0,75000.0,Teammate_developers_2025
back end engineer,2.5,32000.0,Teammate_developers_2025
back end engineer,0.5,20000.0,Teammate_developers_2025
back end engineer,1.5,26000.0,Teammate_developers_2025
front end engineer,2.5,19000.0,Teammate_developers_2025
front end engineer,1.5,18000.0,Teammate_developers_2025
software testing engineer,2.5,33000.0,Teammate_developers_2025
front end engineer,1.5,18500.0,Teammate_developers_2025
full stack engineer,6.0,100000.0,Teammate_developers_2025
front end engineer,4.0,18000.0,Teammate_developers_2025
front end engineer,1.5,15200.0,Teammate_developers_2025
back end engineer,1.5,28000.0,Teammate_developers_2025
full stack engineer,6.0,1000.0,Teammate_developers_2025
software testing engineer,4.0,72080.0,Teammate_developers_2025
full stack engineer,1.5,22000.0,Teammate_developers_2025
full stack engineer,2.5,12000.0,Teammate_developers_2025
software testing engineer,2.5,23500.0,Teammate_developers_2025
back end engineer,6.0,56000.0,Teammate_developers_2025
front end engineer,0.5,15000.0,Teammate_developers_2025
back end engineer,1.5,74500.0,Teammate_developers_2025
full stack engineer,0.5,16500.0,Teammate_developers_2025
front end engineer,4.0,59000.0,Teammate_developers_2025
full stack engineer,7.0,120000.0,Teammate_developers_2025
front end engineer,6.0,78000.0,Teammate_developers_2025
front end engineer,2.5,35000.0,Teammate_developers_2025
back end engineer,2.5,28600.0,Teammate_developers_2025
back end engineer,6.0,110000.0,Teammate_developers_2025
software testing engineer,2.5,60000.0,Teammate_developers_2025
back end engineer,0.5,25000.0,Teammate_developers_2025
full stack engineer,0.5,4500.0,Teammate_developers_2025
back end engineer,4.0,273000.0,Teammate_developers_2025
front end engineer,6.0,40000.0,Teammate_developers_2025
back end engineer,0.5,6700.0,Teammate_developers_2025
front end engineer,6.0,110000.0,Teammate_developers_2025
front end engineer,4.0,75000.0,Teammate_developers_2025
back end engineer,4.0,40000.0,Teammate_developers_2025
front end engineer,7.0,176000.0,Teammate_developers_2025
front end engineer,2.5,14000.0,Teammate_developers_2025
full stack engineer,4.0,90000.0,Teammate_developers_2025
front end engineer,11.0,85000.0,Teammate_developers_2025
back end engineer,1.5,32000.0,Teammate_developers_2025
front end engineer,1.5,28000.0,Teammate_developers_2025
front end engineer,4.0,63000.0,Teammate_developers_2025
full stack engineer,0.5,21000.0,Teammate_developers_2025
back end engineer,4.0,80000.0,Teammate_developers_2025
back end engineer,2.5,25000.0,Teammate_developers_2025
back end engineer,1.5,60000.0,Teammate_developers_2025
back end engineer,2.5,40000.0,Teammate_developers_2025
back end engineer,2.5,35000.0,Teammate_developers_2025
back end engineer,0.5,23000.0,Teammate_developers_2025
back end engineer,6.0,100000.0,Teammate_developers_2025
front end engineer,1.5,19000.0,Teammate_developers_2025
front end engineer,4.0,66000.0,Teammate_developers_2025
back end engineer,4.0,55000.0,Teammate_developers_2025
front end engineer,4.0,55000.0,Teammate_developers_2025
back end engineer,4.0,30000.0,Teammate_developers_2025
full stack engineer,2.5,31000.0,Teammate_developers_2025
front end engineer,1.5,32700.0,Teammate_developers_2025
back end engineer,0.5,12500.0,Teammate_developers_2025
front end engineer,0.5,11000.0,Teammate_developers_2025
full stack engineer,1.5,10000.0,Teammate_developers_2025
back end engineer,2.0,8000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,0.0,6000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,10000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,0.1,10000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,20000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,15000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.0,5000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.6,10000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,4.0,75000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.2,6000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,15000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,5000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,9000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,6000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,8850.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,20000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.0,21000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,12000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,18000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.5,9000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,8000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,4500.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,12000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,8000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,25000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,12000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,6.0,2800.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,2.0,9000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,27500.0,Kaggle_Developers_Salaries_in_2024
front end engineer,7.0,65000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,7000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,10000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,16000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.0,6000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,15000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,12000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,22000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,10000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,3.0,34000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,1.0,5000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,32000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.5,15000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.3,8000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.5,30000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,20000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,35000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,18000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,9000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.6,7000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.4,20000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,30000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,15000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,10000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,36000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.5,8000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,150000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,15000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.0,6000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,2800.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,5.0,43000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,20000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,13000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,8000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,8.0,60000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,1.0,10000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,15000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,4.0,60000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,6.0,150000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,45000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.6,14500.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,9000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.0,55000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,14000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,10000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.2,15000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,0.6,4000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.8,36000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,8000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,12000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.5,47500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,16000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,10000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.3,13500.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.3,22000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,23000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,6.0,56440.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,5000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,16000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.3,14000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.5,10600.0,Kaggle_Developers_Salaries_in_2024
back end engineer,5.0,15000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.8,15000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,5.0,55000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,9.0,25000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,13000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,16000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,15000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,2.0,5000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,6000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,10000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,24000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,1.0,16000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,0.0,9000.0,Kaggle_Developers_Salaries_in_2024
embedded engineer,0.0,28000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,25000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,20000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,0.2,16000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,25000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,3.0,20000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,17000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,3.0,45000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,1.0,9000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.5,16500.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,32000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,35000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,3500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,14000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,24000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,0.4,4000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,1.0,17000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,3.0,47000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,28500.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,23000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,11500.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,30000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,12000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,3.0,60000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.5,16000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,24000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,30000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,2.0,18000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,25000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.0,16000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.6,4000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,16000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,22700.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.0,10000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,15800.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,13000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.0,27000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,15000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.5,12000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.5,11500.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,18000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,35000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,5800.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,6.5,34000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,4.0,70000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,2.0,8000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,1.5,15000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,2.5,25000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,2.0,5000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,5.0,20000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,0.4,21000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,3.0,10500.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.5,7000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,52000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,0.0,10000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.0,14000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.5,6000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.0,5000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,25000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.5,30000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.3,6000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,1.5,19000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,20000.0,Kaggle_Developers_Salaries_in_2024
devops engineer,2.0,15000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,6000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,16000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,29000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,4.0,120000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,0.0,15000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,3.0,18000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.5,9000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,0.0,15000.0,Kaggle_Developers_Salaries_in_2024
front end engineer,1.0,10000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.9,15300.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,12000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,14000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,4.0,30000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,1.0,11000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,3.0,50000.0,Kaggle_Developers_Salaries_in_2024
full stack engineer,2.0,11000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,0.0,5000.0,Kaggle_Developers_Salaries_in_2024
data/ai engineer,2.0,7200.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,0.7,8000.0,Kaggle_Developers_Salaries_in_2024
mobile engineer,1.0,7000.0,Kaggle_Developers_Salaries_in_2024
cybersecurity engineer,4.0,5400.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,85000.0,Kaggle_Developers_Salaries_in_2024
back end engineer,2.0,30000.0,Kaggle_Developers_Salaries_in_2024
software testing engineer,1.0,18500.0,Kaggle_Developers_Salaries_in_2024
